firstName,lastName,email,department,position,basicSalary,gender,phone,dateJoined
Blessing,Donkor,blessing.donkor.725@thenoveltyconcepts.com,HR,HR Manager,16394,Male,+233202119551,2020-01-12
Abena,Frimpong,abena.frimpong.726@thenoveltyconcepts.com,Operations,Facility Coordinator,4807,Male,+233203303655,2024-01-27
Kwame,Annan,kwame.annan.727@thenoveltyconcepts.com,Marketing,Content Creator,4934,Female,+233204267804,2025-10-14
Kwame,Kwarteng,kwame.kwarteng.728@thenoveltyconcepts.com,Legal,Legal Assistant,7469,Female,+233208322040,2020-01-19
Akua,Bonsu,akua.bonsu.729@thenoveltyconcepts.com,Legal,Compliance Officer,8277,Female,+233203622388,2016-02-27
Isaac,Turkson,isaac.turkson.730@thenoveltyconcepts.com,HR,HR Officer,7950,Male,+233203994922,2019-12-08
Patricia,Appiah,patricia.appiah.731@thenoveltyconcepts.com,Finance,Financial Analyst,9465,Male,+233204659716,2019-01-08
Yaw,Donkor,yaw.donkor.732@thenoveltyconcepts.com,Marketing,Content Creator,4425,Male,+233208382092,2020-12-13
Prince,Baah,prince.baah.733@thenoveltyconcepts.com,HR,HR Manager,16187,Female,+233201597232,2020-10-19
Maame,Boateng,maame.boateng.734@thenoveltyconcepts.com,IT,Software Engineer,5040,Male,+233204928645,2023-10-06
Yaw,Adjei,yaw.adjei.735@thenoveltyconcepts.com,Operations,Operations Officer,9983,Male,+233209637060,2024-01-31
Nana,Mensah,nana.mensah.736@thenoveltyconcepts.com,Marketing,Marketing Executive,8253,Female,+233201082335,2017-08-12
Kwaku,Amankwah,kwaku.amankwah.737@thenoveltyconcepts.com,HR,HR Officer,8696,Male,+233205729281,2022-06-05
Michael,Yeboah,michael.yeboah.738@thenoveltyconcepts.com,Sales,Sales Manager,12728,Female,+233205837954,2018-05-27
Daniel,Baah,daniel.baah.739@thenoveltyconcepts.com,Finance,Accountant,7173,Male,+233208143021,2020-09-28
Maame,Danquah,maame.danquah.740@thenoveltyconcepts.com,Legal,Paralegal,10535,Male,+233204187187,2018-03-28
Yaw,Mensah,yaw.mensah.741@thenoveltyconcepts.com,Operations,Facility Coordinator,5310,Female,+233203261347,2025-02-08
Afia,Baah,afia.baah.742@thenoveltyconcepts.com,IT,QA Analyst,7747,Female,+233201757376,2025-06-26
Akosua,Acheampong,akosua.acheampong.743@thenoveltyconcepts.com,IT,Software Engineer,3291,Male,+233208088401,2023-06-18
Akosua,Adjei,akosua.adjei.744@thenoveltyconcepts.com,IT,IT Support Specialist,10891,Female,+233201682372,2016-12-02
Maame,Boateng,maame.boateng.745@thenoveltyconcepts.com,Legal,Compliance Officer,3262,Male,+233204272794,2024-08-04
Emmanuel,Quansah,emmanuel.quansah.746@thenoveltyconcepts.com,HR,HR Officer,9271,Female,+233207585183,2016-10-22
Isaac,Gyamfi,isaac.gyamfi.747@thenoveltyconcepts.com,Sales,Sales Representative,8967,Male,+233208196897,2025-04-28
Maame,Adjei,maame.adjei.748@thenoveltyconcepts.com,HR,HR Manager,14571,Male,+233201905424,2021-05-12
Afia,Gyamfi,afia.gyamfi.749@thenoveltyconcepts.com,Sales,Sales Representative,8737,Female,+233207632980,2017-10-04
Samuel,Sarpong,samuel.sarpong.750@thenoveltyconcepts.com,Legal,Legal Assistant,9970,Female,+233208825599,2016-05-15
Daniel,Quansah,daniel.quansah.751@thenoveltyconcepts.com,Finance,Auditor,7338,Male,+233202480489,2021-07-06
Isaac,Osei,isaac.osei.752@thenoveltyconcepts.com,IT,Software Engineer,10844,Female,+233204751913,2024-07-16
Prince,Frimpong,prince.frimpong.753@thenoveltyconcepts.com,IT,Software Engineer,10514,Male,+233205790182,2025-05-28
Abigail,Amankwah,abigail.amankwah.754@thenoveltyconcepts.com,IT,Software Engineer,5835,Female,+233208215539,2023-07-07
Michael,Frimpong,michael.frimpong.755@thenoveltyconcepts.com,Operations,Operations Officer,3822,Male,+233209003162,2017-05-05
Patricia,Kwarteng,patricia.kwarteng.756@thenoveltyconcepts.com,Operations,Admin Assistant,8474,Female,+233204920494,2021-08-26
Akua,Asare,akua.asare.757@thenoveltyconcepts.com,Legal,Legal Assistant,8034,Female,+233208776979,2017-12-15
Blessing,Osei,blessing.osei.758@thenoveltyconcepts.com,IT,IT Support Specialist,6181,Male,+233201513588,2023-12-25
Kwaku,Tetteh,kwaku.tetteh.759@thenoveltyconcepts.com,Marketing,Content Creator,8533,Female,+233205125496,2025-11-01
Akosua,Kwarteng,akosua.kwarteng.760@thenoveltyconcepts.com,Finance,Payroll Clerk,3275,Female,+233206516490,2017-08-08
Isaac,Yeboah,isaac.yeboah.761@thenoveltyconcepts.com,HR,HR Officer,10334,Female,+233205349208,2018-12-03
Kojo,Donkor,kojo.donkor.762@thenoveltyconcepts.com,Finance,Payroll Clerk,3523,Female,+233206613362,2019-10-27
Afia,Osei,afia.osei.763@thenoveltyconcepts.com,IT,IT Support Specialist,6172,Female,+233208799736,2016-12-11
Blessing,Quansah,blessing.quansah.764@thenoveltyconcepts.com,HR,HR Officer,3096,Female,+233205267512,2018-05-25
Patricia,Sarpong,patricia.sarpong.765@thenoveltyconcepts.com,HR,HR Assistant,8880,Female,+233208235420,2021-08-17
Ebenezer,Adu,ebenezer.adu.766@thenoveltyconcepts.com,IT,Software Engineer,5910,Male,+233205679133,2016-01-31
Samuel,Boateng,samuel.boateng.767@thenoveltyconcepts.com,Legal,Paralegal,6186,Female,+233201966825,2016-01-15
Akua,Nkansah,akua.nkansah.768@thenoveltyconcepts.com,HR,HR Officer,3643,Female,+233208191563,2016-10-17
Daniel,Frimpong,daniel.frimpong.769@thenoveltyconcepts.com,Operations,Operations Officer,7685,Male,+233204675836,2019-11-01
Akua,Turkson,akua.turkson.770@thenoveltyconcepts.com,Legal,Paralegal,3873,Female,+233206417796,2020-12-17
Prince,Nkansah,prince.nkansah.771@thenoveltyconcepts.com,Marketing,Social Media Manager,8776,Female,+233201464044,2023-10-31
Kofi,Asare,kofi.asare.772@thenoveltyconcepts.com,Finance,Auditor,3240,Female,+233202113329,2019-02-17
Michael,Frimpong,michael.frimpong.773@thenoveltyconcepts.com,IT,System Administrator,9542,Male,+233207398166,2017-06-26
Prince,Donkor,prince.donkor.774@thenoveltyconcepts.com,Sales,Sales Representative,10384,Male,+233208590412,2022-09-20
Maame,Kwarteng,maame.kwarteng.775@thenoveltyconcepts.com,Legal,Paralegal,4501,Female,+233203696512,2021-12-19
Maame,Tetteh,maame.tetteh.776@thenoveltyconcepts.com,HR,Benefits Coordinator,7505,Male,+233203412974,2023-08-15
Abigail,Baah,abigail.baah.777@thenoveltyconcepts.com,Finance,Accountant,8721,Male,+233202347315,2023-04-04
Yaw,Frimpong,yaw.frimpong.778@thenoveltyconcepts.com,Operations,Operations Officer,8852,Male,+233205402720,2022-11-14
Rita,Tetteh,rita.tetteh.779@thenoveltyconcepts.com,Legal,Paralegal,7407,Male,+233208731509,2021-03-26
Ebenezer,Sarpong,ebenezer.sarpong.780@thenoveltyconcepts.com,Marketing,Social Media Manager,7289,Male,+233207717251,2019-02-04
Abigail,Owusu,abigail.owusu.781@thenoveltyconcepts.com,Marketing,SEO Specialist,3573,Female,+233203260577,2022-04-20
Nana,Gyamfi,nana.gyamfi.782@thenoveltyconcepts.com,Finance,Payroll Clerk,10172,Female,+233201844418,2016-02-24
Akosua,Yeboah,akosua.yeboah.783@thenoveltyconcepts.com,Marketing,Marketing Executive,6223,Female,+233207038401,2018-09-08
Yaa,Annan,yaa.annan.784@thenoveltyconcepts.com,Sales,Business Development Assoc.,5013,Female,+233202914883,2022-10-07
Michael,Adu,michael.adu.785@thenoveltyconcepts.com,Operations,Operations Officer,3720,Female,+233205809534,2025-01-13
Abigail,Turkson,abigail.turkson.786@thenoveltyconcepts.com,Finance,Accountant,8024,Female,+233206345087,2025-06-28
Abigail,Nkansah,abigail.nkansah.787@thenoveltyconcepts.com,Legal,Compliance Officer,4324,Male,+233203807696,2016-09-29
Yaw,Osei,yaw.osei.788@thenoveltyconcepts.com,Legal,Compliance Officer,4967,Female,+233206692327,2017-09-10
Maame,Nkansah,maame.nkansah.789@thenoveltyconcepts.com,IT,IT Support Specialist,4191,Female,+233209960120,2018-10-05
Daniel,Annan,daniel.annan.790@thenoveltyconcepts.com,HR,HR Officer,5699,Male,+233201056678,2019-04-10
Samuel,Turkson,samuel.turkson.791@thenoveltyconcepts.com,Marketing,Content Creator,6283,Female,+233203611795,2023-12-04
Prince,Adjei,prince.adjei.792@thenoveltyconcepts.com,Legal,Legal Assistant,5173,Male,+233206162607,2025-04-05
Kow,Turkson,kow.turkson.793@thenoveltyconcepts.com,Operations,Logistics Coordinator,10147,Female,+233209086070,2018-12-02
Nana,Yiadom,nana.yiadom.794@thenoveltyconcepts.com,Marketing,Content Creator,10716,Female,+233202186602,2020-04-16
Ebenezer,Adjei,ebenezer.adjei.795@thenoveltyconcepts.com,Legal,Compliance Officer,4287,Male,+233202112382,2018-02-25
Yaa,Bonsu,yaa.bonsu.796@thenoveltyconcepts.com,Operations,Operations Officer,7399,Female,+233209936158,2025-07-21
Prince,Nkansah,prince.nkansah.797@thenoveltyconcepts.com,HR,Talent Acquisition Specialist,10789,Female,+233207151146,2023-01-19
Adjoa,Sarpong,adjoa.sarpong.798@thenoveltyconcepts.com,HR,Benefits Coordinator,8835,Male,+233206351554,2017-01-16
Adjoa,Danquah,adjoa.danquah.799@thenoveltyconcepts.com,HR,HR Assistant,10783,Male,+233205090332,2022-06-28
Yaa,Osei,yaa.osei.800@thenoveltyconcepts.com,Marketing,Content Creator,3706,Male,+233206346313,2021-04-27
Kojo,Baah,kojo.baah.801@thenoveltyconcepts.com,Operations,Admin Assistant,7683,Female,+233203531489,2016-08-05
Patricia,Mensah,patricia.mensah.802@thenoveltyconcepts.com,Marketing,Marketing Executive,9164,Female,+233205036415,2022-11-17
Nana,Gyamfi,nana.gyamfi.803@thenoveltyconcepts.com,Finance,Auditor,7051,Male,+233204406096,2016-03-27
Maame,Quansah,maame.quansah.804@thenoveltyconcepts.com,Finance,Auditor,5344,Male,+233206141665,2019-04-23
Adjoa,Kwarteng,adjoa.kwarteng.805@thenoveltyconcepts.com,Finance,Finance Manager,23123,Male,+233205872812,2019-06-27
Isaac,Annan,isaac.annan.806@thenoveltyconcepts.com,Finance,Payroll Clerk,4902,Male,+233209797999,2021-02-23
Yaa,Bonsu,yaa.bonsu.807@thenoveltyconcepts.com,Sales,Business Development Assoc.,4887,Male,+233207677070,2021-06-23
Adjoa,Turkson,adjoa.turkson.808@thenoveltyconcepts.com,Marketing,Social Media Manager,7648,Female,+233209190858,2023-11-26
Samuel,Amankwah,samuel.amankwah.809@thenoveltyconcepts.com,Sales,Account Executive,9801,Female,+233206592594,2021-05-15
Rita,Danquah,rita.danquah.810@thenoveltyconcepts.com,HR,HR Assistant,9825,Female,+233209363130,2024-06-24
Samuel,Danquah,samuel.danquah.811@thenoveltyconcepts.com,Sales,Business Development Assoc.,4799,Male,+233202820341,2025-11-02
Prince,Gyamfi,prince.gyamfi.812@thenoveltyconcepts.com,IT,DevOps Engineer,5839,Female,+233205472991,2023-02-05
Ama,Bonsu,ama.bonsu.813@thenoveltyconcepts.com,IT,System Administrator,7405,Male,+233203819824,2023-03-31
Abigail,Owusu,abigail.owusu.814@thenoveltyconcepts.com,IT,IT Support Specialist,4021,Male,+233204191602,2019-12-18
Ebenezer,Adu,ebenezer.adu.815@thenoveltyconcepts.com,IT,IT Support Specialist,7831,Female,+233205457900,2024-08-18
Blessing,Boateng,blessing.boateng.816@thenoveltyconcepts.com,HR,Benefits Coordinator,7944,Male,+233201470331,2019-09-02
Michael,Sarpong,michael.sarpong.817@thenoveltyconcepts.com,IT,DevOps Engineer,3146,Female,+233207984295,2019-02-23
Maame,Asare,maame.asare.818@thenoveltyconcepts.com,IT,QA Analyst,10711,Female,+233203811668,2016-04-13
Sampson,Asare,sampson.asare.819@thenoveltyconcepts.com,Marketing,Marketing Executive,8086,Female,+233201518679,2017-06-17
Prince,Appiah,prince.appiah.820@thenoveltyconcepts.com,Marketing,SEO Specialist,5339,Male,+233204043617,2021-05-08
Akua,Frimpong,akua.frimpong.821@thenoveltyconcepts.com,HR,Benefits Coordinator,6914,Male,+233201993220,2023-03-13
Daniel,Tetteh,daniel.tetteh.822@thenoveltyconcepts.com,Marketing,Marketing Executive,10511,Male,+233208720225,2020-04-19
Rita,Donkor,rita.donkor.823@thenoveltyconcepts.com,HR,Director,19063,Female,+233202795468,2019-03-08
Blessing,Boateng,blessing.boateng.824@thenoveltyconcepts.com,Marketing,Marketing Executive,5774,Female,+233209344209,2021-10-31
Kow,Nkansah,kow.nkansah.825@thenoveltyconcepts.com,IT,IT Manager,20998,Male,+233203257467,2022-01-06
Akua,Adjei,akua.adjei.826@thenoveltyconcepts.com,Legal,Legal Manager,24671,Male,+233204882326,2023-03-30
Patricia,Kwarteng,patricia.kwarteng.827@thenoveltyconcepts.com,HR,Benefits Coordinator,9614,Female,+233206834694,2019-07-27
Maame,Annan,maame.annan.828@thenoveltyconcepts.com,IT,QA Analyst,3308,Male,+233205573331,2016-09-28
Prince,Annan,prince.annan.829@thenoveltyconcepts.com,IT,Software Engineer,9954,Female,+233203431639,2019-10-23
Kow,Bonsu,kow.bonsu.830@thenoveltyconcepts.com,Finance,Payroll Clerk,8717,Male,+233205704036,2020-03-26
Akua,Acheampong,akua.acheampong.831@thenoveltyconcepts.com,Legal,Paralegal,8674,Male,+233209062754,2019-05-02
Abena,Owusu,abena.owusu.832@thenoveltyconcepts.com,Operations,Facility Coordinator,10204,Male,+233208113825,2025-06-06
Adjoa,Bonsu,adjoa.bonsu.833@thenoveltyconcepts.com,Operations,Operations Manager,24260,Female,+233204619373,2020-02-12
Daniel,Owusu,daniel.owusu.834@thenoveltyconcepts.com,Finance,Accountant,3580,Male,+233208028753,2017-01-29
Yaw,Danquah,yaw.danquah.835@thenoveltyconcepts.com,Finance,Auditor,5902,Female,+233205036059,2018-05-11
Michael,Danquah,michael.danquah.836@thenoveltyconcepts.com,Finance,Auditor,5325,Female,+233206088541,2019-11-25
Maame,Boateng,maame.boateng.837@thenoveltyconcepts.com,Marketing,Marketing Manager,19105,Male,+233207962026,2024-12-30
Akosua,Appiah,akosua.appiah.838@thenoveltyconcepts.com,Operations,Logistics Coordinator,7425,Male,+233204812102,2019-08-21
Yaw,Yeboah,yaw.yeboah.839@thenoveltyconcepts.com,Operations,Logistics Coordinator,6425,Female,+233205902989,2017-01-21
Kofi,Asare,kofi.asare.840@thenoveltyconcepts.com,Marketing,Content Creator,4879,Female,+233207648599,2016-07-30
Ama,Osei,ama.osei.841@thenoveltyconcepts.com,Legal,Compliance Officer,9906,Male,+233205855176,2019-09-29
Emmanuel,Adjei,emmanuel.adjei.842@thenoveltyconcepts.com,HR,HR Officer,5581,Female,+233201501682,2018-11-28
Kwesi,Kwarteng,kwesi.kwarteng.843@thenoveltyconcepts.com,Operations,Facility Coordinator,8882,Male,+233208159838,2018-09-24
Yaa,Gyamfi,yaa.gyamfi.844@thenoveltyconcepts.com,Operations,Admin Assistant,4917,Male,+233208856964,2021-02-09
Emmanuel,Adu,emmanuel.adu.845@thenoveltyconcepts.com,Legal,Compliance Officer,6831,Female,+233205075551,2022-11-22
Emmanuel,Turkson,emmanuel.turkson.846@thenoveltyconcepts.com,Operations,Operations Officer,8745,Female,+233201684872,2025-07-28
Blessing,Gyamfi,blessing.gyamfi.847@thenoveltyconcepts.com,Legal,Legal Manager,16135,Male,+233208589212,2025-07-11
Yaa,Gyamfi,yaa.gyamfi.848@thenoveltyconcepts.com,Legal,Compliance Officer,5666,Female,+233206457983,2023-05-15
Akua,Adjei,akua.adjei.849@thenoveltyconcepts.com,HR,HR Manager,20025,Female,+233202899118,2017-09-19
Kofi,Acheampong,kofi.acheampong.850@thenoveltyconcepts.com,Finance,Payroll Clerk,4983,Male,+233209570505,2023-11-11
Patricia,Appiah,patricia.appiah.851@thenoveltyconcepts.com,Operations,Admin Assistant,6875,Female,+233204906501,2025-08-03
Nana,Frimpong,nana.frimpong.852@thenoveltyconcepts.com,Sales,Account Executive,9791,Female,+233209354494,2016-04-27
Patricia,Sarpong,patricia.sarpong.853@thenoveltyconcepts.com,Operations,Operations Officer,8459,Male,+233205716262,2025-03-27
Abigail,Tetteh,abigail.tetteh.854@thenoveltyconcepts.com,Sales,Account Executive,8983,Male,+233208074587,2016-08-06
Daniel,Gyamfi,daniel.gyamfi.855@thenoveltyconcepts.com,Sales,Sales Manager,12065,Male,+233202684106,2025-07-07
Yaa,Oppong,yaa.oppong.856@thenoveltyconcepts.com,Legal,Legal Assistant,7415,Male,+233209112165,2023-04-13
Sampson,Tetteh,sampson.tetteh.857@thenoveltyconcepts.com,IT,QA Analyst,8102,Male,+233203003432,2021-08-06
Blessing,Bonsu,blessing.bonsu.858@thenoveltyconcepts.com,HR,HR Officer,8228,Male,+233208018294,2020-05-07
Akua,Tetteh,akua.tetteh.859@thenoveltyconcepts.com,Operations,Admin Assistant,6857,Male,+233206613108,2024-05-16
Afia,Turkson,afia.turkson.860@thenoveltyconcepts.com,Legal,Paralegal,5322,Male,+233207509218,2018-05-09
Adjoa,Oppong,adjoa.oppong.861@thenoveltyconcepts.com,Legal,Compliance Officer,8306,Female,+233201101449,2022-08-15
Kwaku,Danquah,kwaku.danquah.862@thenoveltyconcepts.com,Finance,Payroll Clerk,8741,Male,+233203544477,2024-03-03
Yaw,Boateng,yaw.boateng.863@thenoveltyconcepts.com,IT,Software Engineer,3028,Male,+233204340922,2021-02-14
Prince,Yiadom,prince.yiadom.864@thenoveltyconcepts.com,Finance,Accountant,6056,Female,+233205155712,2018-03-25
Nana,Quansah,nana.quansah.865@thenoveltyconcepts.com,HR,HR Manager,16010,Female,+233203011893,2020-02-08
Maame,Frimpong,maame.frimpong.866@thenoveltyconcepts.com,Operations,Operations Officer,9905,Male,+233208208368,2016-08-06
Yaw,Turkson,yaw.turkson.867@thenoveltyconcepts.com,Finance,Financial Analyst,10099,Female,+233206317437,2021-09-26
Afia,Quansah,afia.quansah.868@thenoveltyconcepts.com,HR,HR Manager,14372,Female,+233203330681,2020-11-08
Prince,Mensah,prince.mensah.869@thenoveltyconcepts.com,Operations,Operations Officer,4934,Female,+233204032641,2020-08-26
Michael,Mensah,michael.mensah.870@thenoveltyconcepts.com,Legal,Compliance Officer,10500,Male,+233201717658,2019-07-15
Sampson,Nkansah,sampson.nkansah.871@thenoveltyconcepts.com,Sales,Account Executive,4274,Male,+233203735207,2019-04-12
Afia,Adjei,afia.adjei.872@thenoveltyconcepts.com,Sales,Business Development Assoc.,10239,Female,+233208298925,2017-12-14
Rita,Amankwah,rita.amankwah.873@thenoveltyconcepts.com,Operations,Logistics Coordinator,4049,Female,+233201729972,2020-03-11
Abigail,Nkansah,abigail.nkansah.874@thenoveltyconcepts.com,Sales,Business Development Assoc.,5302,Male,+233208996751,2019-10-28
Abena,Donkor,abena.donkor.875@thenoveltyconcepts.com,IT,QA Analyst,10573,Male,+233204900811,2025-09-17
Kojo,Baah,kojo.baah.876@thenoveltyconcepts.com,Operations,Logistics Coordinator,5109,Female,+233202775333,2024-03-03
Kwaku,Danquah,kwaku.danquah.877@thenoveltyconcepts.com,Legal,Paralegal,9724,Female,+233209667447,2023-09-27
Sampson,Owusu,sampson.owusu.878@thenoveltyconcepts.com,HR,Talent Acquisition Specialist,10415,Female,+233209585440,2020-07-15
Kojo,Frimpong,kojo.frimpong.879@thenoveltyconcepts.com,Sales,Sales Representative,10648,Female,+233209377642,2024-02-29
Akua,Yeboah,akua.yeboah.880@thenoveltyconcepts.com,IT,System Administrator,5215,Female,+233201241967,2019-11-03
Rita,Bonsu,rita.bonsu.881@thenoveltyconcepts.com,Marketing,Marketing Manager,16623,Male,+233205705336,2025-01-21
Kofi,Boateng,kofi.boateng.882@thenoveltyconcepts.com,Sales,Sales Manager,23672,Female,+233201892995,2018-11-07
Yaa,Frimpong,yaa.frimpong.883@thenoveltyconcepts.com,IT,DevOps Engineer,4393,Female,+233201870668,2023-06-10
Samuel,Sarpong,samuel.sarpong.884@thenoveltyconcepts.com,Legal,Legal Assistant,8193,Female,+233201622197,2020-10-19
Kwame,Bonsu,kwame.bonsu.885@thenoveltyconcepts.com,Legal,Legal Assistant,9016,Female,+233205606798,2023-08-24
Nana,Frimpong,nana.frimpong.886@thenoveltyconcepts.com,HR,HR Assistant,10974,Male,+233207347694,2021-12-23
Rita,Yiadom,rita.yiadom.887@thenoveltyconcepts.com,Finance,Payroll Clerk,10411,Male,+233202932831,2020-02-05
Maame,Oppong,maame.oppong.888@thenoveltyconcepts.com,IT,QA Analyst,7894,Male,+233206256212,2023-03-29
Blessing,Adu,blessing.adu.889@thenoveltyconcepts.com,Sales,Sales Representative,5178,Female,+233205725898,2024-08-06
Blessing,Sarpong,blessing.sarpong.890@thenoveltyconcepts.com,Marketing,Content Creator,9618,Male,+233202223394,2021-11-14
Rita,Kwarteng,rita.kwarteng.891@thenoveltyconcepts.com,Operations,Facility Coordinator,7295,Male,+233208628595,2024-04-02
Abena,Adjei,abena.adjei.892@thenoveltyconcepts.com,Marketing,Social Media Manager,6830,Female,+233204796167,2023-06-01
Nana,Baah,nana.baah.893@thenoveltyconcepts.com,Legal,Legal Assistant,7799,Female,+233208644451,2019-03-24
Patricia,Osei,patricia.osei.894@thenoveltyconcepts.com,IT,IT Support Specialist,7881,Female,+233202513962,2022-05-06
Ebenezer,Turkson,ebenezer.turkson.895@thenoveltyconcepts.com,Operations,Operations Manager,16369,Male,+233205398311,2024-09-16
Rita,Acheampong,rita.acheampong.896@thenoveltyconcepts.com,IT,Software Engineer,5525,Female,+233207227099,2024-01-07
Yaa,Baah,yaa.baah.897@thenoveltyconcepts.com,Sales,Business Development Assoc.,9079,Female,+233203797515,2023-04-03
Samuel,Adjei,samuel.adjei.898@thenoveltyconcepts.com,HR,HR Officer,9553,Male,+233204602081,2016-07-09
