email,title,description,status,progress
kofi.frimpong.124@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
kofi.frimpong.124@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
kojo.annan.1964@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
kojo.annan.1964@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",MISSED,0
kojo.annan.1964@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
gifty.gyamfi.1682@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
gifty.gyamfi.1682@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
gifty.gyamfi.1682@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
gifty.amankwah.1571@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",MISSED,0
gifty.amankwah.1571@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
yaw.amankwah.1990@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
yaw.amankwah.1990@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
kwaku.kwarteng.1984@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
kwaku.kwarteng.1984@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,39
kwaku.kwarteng.1984@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
kow.owusu.1650@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
kow.owusu.1650@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
kow.owusu.1650@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
ebenezer.quansah.507@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
kojo.boateng.468@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,75
patricia.yiadom.1146@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
patricia.yiadom.1146@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,IN_PROGRESS,11
kow.adu.428@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
kow.adu.428@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,41
kow.adu.428@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
yaa.boateng.1636@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
akosua.acheampong.445@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
kofi.donkor.478@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,61
kofi.donkor.478@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
emmanuel.appiah.1782@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
emmanuel.appiah.1782@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
abigail.yiadom.1978@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",MISSED,0
abigail.yiadom.1978@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,IN_PROGRESS,11
abigail.yiadom.1978@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
gifty.sarpong.1915@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
rita.amankwah.1982@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
rita.amankwah.1982@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,21
rita.amankwah.1982@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
kwaku.asare.1774@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,15
nana.quansah.865@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
nana.quansah.865@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
nana.quansah.865@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
adjoa.osei.1485@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
adjoa.osei.1485@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
gifty.osei.1287@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
yaa.nkansah.1056@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,30
abigail.yeboah.89@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
nana.nkansah.1630@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
ama.yiadom.1771@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
gifty.annan.1679@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
samuel.boateng.1832@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),IN_PROGRESS,64
samuel.boateng.1832@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
afia.amankwah.1556@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
prince.baah.1079@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
prince.baah.1079@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
prince.baah.1079@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
maame.sarpong.695@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
maame.sarpong.695@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
kwaku.sarpong.1834@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
kwaku.sarpong.1834@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
kwaku.sarpong.1834@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
kojo.turkson.1381@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
kojo.turkson.1381@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
michael.donkor.1770@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,IN_PROGRESS,25
akosua.gyamfi.1182@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",MISSED,0
akosua.gyamfi.1182@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
rita.kwarteng.116@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
rita.kwarteng.116@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,38
rita.kwarteng.116@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
samuel.amankwah.257@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
samuel.amankwah.257@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,83
samuel.amankwah.257@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
adjoa.nkansah.1903@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
adjoa.nkansah.1903@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
adjoa.nkansah.1903@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",MISSED,0
rita.amankwah.873@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,56
rita.amankwah.873@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,NOT_STARTED,0
rita.amankwah.873@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
abigail.nkansah.1715@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
abigail.nkansah.1715@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
sampson.tetteh.1545@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",MISSED,0
patricia.asare.212@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",COMPLETED,100
emmanuel.appiah.87@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,85
emmanuel.appiah.87@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
emmanuel.appiah.87@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,18
yaw.nkansah.1239@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
yaw.nkansah.1239@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),IN_PROGRESS,21
kofi.appiah.434@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
kofi.appiah.434@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,83
adjoa.boateng.1852@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,51
adjoa.boateng.1852@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,81
adjoa.boateng.1852@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
gifty.mensah.1413@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,NOT_STARTED,0
gifty.mensah.1413@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
michael.sarpong.653@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
michael.sarpong.653@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,NOT_STARTED,0
michael.sarpong.653@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,64
kwame.annan.236@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
kwame.annan.236@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,IN_PROGRESS,79
michael.bonsu.1552@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
kwesi.kwarteng.1816@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
maame.asare.818@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",COMPLETED,100
kwaku.osei.1285@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
kwaku.osei.1285@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
kwaku.osei.1285@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
kow.amankwah.1376@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,21
kofi.asare.1039@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
akosua.donkor.262@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
akosua.donkor.262@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
kojo.tetteh.1311@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,58
kojo.tetteh.1311@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
maame.kwarteng.697@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
maame.kwarteng.697@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,IN_PROGRESS,35
maame.kwarteng.697@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
maame.adjei.748@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
maame.adjei.748@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,33
maame.adjei.748@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
michael.sarpong.817@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,86
blessing.sarpong.890@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),IN_PROGRESS,57
blessing.sarpong.890@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
blessing.sarpong.890@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",MISSED,0
isaac.sarpong.1991@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),IN_PROGRESS,25
isaac.sarpong.1991@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
isaac.sarpong.1991@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,48
ebenezer.sarpong.1148@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,NOT_STARTED,0
ebenezer.sarpong.1148@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
ebenezer.sarpong.1148@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
emmanuel.appiah.206@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),IN_PROGRESS,63
emmanuel.appiah.206@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,NOT_STARTED,0
emmanuel.appiah.206@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
kow.oppong.233@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
kow.oppong.233@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
abigail.turkson.385@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
michael.mensah.643@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,33
kwesi.nkansah.1884@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
blessing.yeboah.388@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",MISSED,0
blessing.yeboah.388@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,IN_PROGRESS,14
yaa.gyamfi.848@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,IN_PROGRESS,81
yaa.gyamfi.848@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
yaw.acheampong.985@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
yaa.gyamfi.913@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
yaa.gyamfi.913@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
kow.annan.1283@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
kow.annan.1283@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
yaa.frimpong.74@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
samuel.donkor.291@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
afia.annan.1496@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
daniel.sarpong.1926@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
daniel.sarpong.1926@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
daniel.sarpong.1926@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
abigail.nkansah.218@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
patricia.danquah.1117@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
patricia.danquah.1117@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
patricia.asare.1708@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",COMPLETED,100
afia.baah.19@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
afia.baah.19@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
afia.baah.19@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
samuel.sarpong.884@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",COMPLETED,100
samuel.sarpong.884@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
patricia.kwarteng.1118@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
patricia.kwarteng.1118@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,70
patricia.kwarteng.1118@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
afia.osei.1120@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,17
afia.osei.1120@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
afia.osei.1120@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,IN_PROGRESS,13
kow.turkson.793@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
kow.turkson.793@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,IN_PROGRESS,53
kojo.appiah.266@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
kojo.appiah.266@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,NOT_STARTED,0
maame.oppong.1949@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
maame.oppong.1949@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
