email,leaveType,daysAllocated,year,daysUsed
daniel.kwarteng.681@thenoveltyconcepts.com,Sick Leave,16,2026,0
daniel.kwarteng.681@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
daniel.kwarteng.681@thenoveltyconcepts.com,Casual Leave,7,2026,0
daniel.kwarteng.681@thenoveltyconcepts.com,Study Leave,13,2026,0
daniel.kwarteng.681@thenoveltyconcepts.com,Maternity Leave,60,2026,0
ebenezer.quansah.682@thenoveltyconcepts.com,Annual Leave,30,2026,0
ebenezer.quansah.682@thenoveltyconcepts.com,Sick Leave,19,2026,0
ebenezer.quansah.682@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
ebenezer.quansah.682@thenoveltyconcepts.com,Casual Leave,10,2026,0
ebenezer.quansah.682@thenoveltyconcepts.com,Study Leave,14,2026,0
ebenezer.quansah.682@thenoveltyconcepts.com,Paternity Leave,5,2026,0
sampson.yeboah.683@thenoveltyconcepts.com,Annual Leave,20,2026,0
sampson.yeboah.683@thenoveltyconcepts.com,Sick Leave,14,2026,0
sampson.yeboah.683@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
sampson.yeboah.683@thenoveltyconcepts.com,Casual Leave,7,2026,0
sampson.yeboah.683@thenoveltyconcepts.com,Study Leave,14,2026,0
sampson.yeboah.683@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kwame.asare.684@thenoveltyconcepts.com,Annual Leave,30,2026,0
kwame.asare.684@thenoveltyconcepts.com,Sick Leave,17,2026,0
kwame.asare.684@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
kwame.asare.684@thenoveltyconcepts.com,Casual Leave,6,2026,0
kwame.asare.684@thenoveltyconcepts.com,Study Leave,18,2026,0
kwame.asare.684@thenoveltyconcepts.com,Maternity Leave,60,2026,0
abena.yeboah.685@thenoveltyconcepts.com,Annual Leave,20,2026,0
abena.yeboah.685@thenoveltyconcepts.com,Sick Leave,21,2026,0
abena.yeboah.685@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
abena.yeboah.685@thenoveltyconcepts.com,Casual Leave,8,2026,0
abena.yeboah.685@thenoveltyconcepts.com,Study Leave,20,2026,0
abena.yeboah.685@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kow.turkson.686@thenoveltyconcepts.com,Annual Leave,21,2026,0
kow.turkson.686@thenoveltyconcepts.com,Sick Leave,14,2026,0
kow.turkson.686@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
kow.turkson.686@thenoveltyconcepts.com,Casual Leave,10,2026,0
kow.turkson.686@thenoveltyconcepts.com,Study Leave,15,2026,0
kow.turkson.686@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kwame.osei.687@thenoveltyconcepts.com,Annual Leave,20,2026,0
kwame.osei.687@thenoveltyconcepts.com,Sick Leave,16,2026,0
kwame.osei.687@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
kwame.osei.687@thenoveltyconcepts.com,Casual Leave,7,2026,0
kwame.osei.687@thenoveltyconcepts.com,Study Leave,14,2026,0
kwame.osei.687@thenoveltyconcepts.com,Maternity Leave,60,2026,0
adjoa.donkor.688@thenoveltyconcepts.com,Annual Leave,28,2026,0
adjoa.donkor.688@thenoveltyconcepts.com,Sick Leave,14,2026,0
adjoa.donkor.688@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
adjoa.donkor.688@thenoveltyconcepts.com,Casual Leave,7,2026,0
adjoa.donkor.688@thenoveltyconcepts.com,Study Leave,15,2026,0
adjoa.donkor.688@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kwesi.yeboah.689@thenoveltyconcepts.com,Annual Leave,17,2026,9
kwesi.yeboah.689@thenoveltyconcepts.com,Sick Leave,17,2026,0
kwesi.yeboah.689@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
kwesi.yeboah.689@thenoveltyconcepts.com,Casual Leave,10,2026,0
kwesi.yeboah.689@thenoveltyconcepts.com,Study Leave,12,2026,0
kwesi.yeboah.689@thenoveltyconcepts.com,Maternity Leave,60,2026,0
yaa.oppong.690@thenoveltyconcepts.com,Annual Leave,18,2026,4
yaa.oppong.690@thenoveltyconcepts.com,Sick Leave,18,2026,0
yaa.oppong.690@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
yaa.oppong.690@thenoveltyconcepts.com,Casual Leave,7,2026,0
yaa.oppong.690@thenoveltyconcepts.com,Study Leave,17,2026,0
yaa.oppong.690@thenoveltyconcepts.com,Maternity Leave,60,2026,0
sampson.acheampong.691@thenoveltyconcepts.com,Annual Leave,21,2026,0
sampson.acheampong.691@thenoveltyconcepts.com,Sick Leave,18,2026,0
sampson.acheampong.691@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
sampson.acheampong.691@thenoveltyconcepts.com,Casual Leave,9,2026,0
sampson.acheampong.691@thenoveltyconcepts.com,Study Leave,18,2026,0
sampson.acheampong.691@thenoveltyconcepts.com,Maternity Leave,60,2026,0
maame.owusu.692@thenoveltyconcepts.com,Annual Leave,15,2026,2
maame.owusu.692@thenoveltyconcepts.com,Sick Leave,19,2026,0
maame.owusu.692@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
maame.owusu.692@thenoveltyconcepts.com,Casual Leave,5,2026,0
maame.owusu.692@thenoveltyconcepts.com,Study Leave,15,2026,0
maame.owusu.692@thenoveltyconcepts.com,Maternity Leave,60,2026,0
afia.yiadom.693@thenoveltyconcepts.com,Annual Leave,26,2026,1
afia.yiadom.693@thenoveltyconcepts.com,Sick Leave,14,2026,0
afia.yiadom.693@thenoveltyconcepts.com,Compassionate Leave,7,2026,3
afia.yiadom.693@thenoveltyconcepts.com,Casual Leave,8,2026,1
afia.yiadom.693@thenoveltyconcepts.com,Study Leave,12,2026,0
afia.yiadom.693@thenoveltyconcepts.com,Paternity Leave,5,2026,0
adjoa.donkor.694@thenoveltyconcepts.com,Annual Leave,20,2026,0
adjoa.donkor.694@thenoveltyconcepts.com,Sick Leave,15,2026,0
adjoa.donkor.694@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
adjoa.donkor.694@thenoveltyconcepts.com,Casual Leave,10,2026,0
adjoa.donkor.694@thenoveltyconcepts.com,Study Leave,20,2026,0
adjoa.donkor.694@thenoveltyconcepts.com,Maternity Leave,60,2026,0
maame.sarpong.695@thenoveltyconcepts.com,Annual Leave,24,2026,0
maame.sarpong.695@thenoveltyconcepts.com,Sick Leave,18,2026,0
maame.sarpong.695@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
maame.sarpong.695@thenoveltyconcepts.com,Casual Leave,6,2026,0
maame.sarpong.695@thenoveltyconcepts.com,Study Leave,18,2026,0
maame.sarpong.695@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kwesi.oppong.696@thenoveltyconcepts.com,Annual Leave,25,2026,4
kwesi.oppong.696@thenoveltyconcepts.com,Sick Leave,20,2026,0
kwesi.oppong.696@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
kwesi.oppong.696@thenoveltyconcepts.com,Casual Leave,5,2026,0
kwesi.oppong.696@thenoveltyconcepts.com,Study Leave,11,2026,0
kwesi.oppong.696@thenoveltyconcepts.com,Paternity Leave,5,2026,0
maame.kwarteng.697@thenoveltyconcepts.com,Annual Leave,17,2026,0
maame.kwarteng.697@thenoveltyconcepts.com,Sick Leave,20,2026,0
maame.kwarteng.697@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
maame.kwarteng.697@thenoveltyconcepts.com,Casual Leave,8,2026,0
maame.kwarteng.697@thenoveltyconcepts.com,Study Leave,11,2026,0
maame.kwarteng.697@thenoveltyconcepts.com,Paternity Leave,5,2026,0
nana.asare.698@thenoveltyconcepts.com,Annual Leave,15,2026,0
nana.asare.698@thenoveltyconcepts.com,Sick Leave,21,2026,0
nana.asare.698@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
nana.asare.698@thenoveltyconcepts.com,Casual Leave,5,2026,0
nana.asare.698@thenoveltyconcepts.com,Study Leave,10,2026,0
nana.asare.698@thenoveltyconcepts.com,Paternity Leave,5,2026,0
emmanuel.gyamfi.699@thenoveltyconcepts.com,Annual Leave,25,2026,0
emmanuel.gyamfi.699@thenoveltyconcepts.com,Sick Leave,15,2026,0
emmanuel.gyamfi.699@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
emmanuel.gyamfi.699@thenoveltyconcepts.com,Casual Leave,9,2026,0
emmanuel.gyamfi.699@thenoveltyconcepts.com,Study Leave,17,2026,0
emmanuel.gyamfi.699@thenoveltyconcepts.com,Maternity Leave,60,2026,0
abena.asare.700@thenoveltyconcepts.com,Annual Leave,25,2026,0
abena.asare.700@thenoveltyconcepts.com,Sick Leave,17,2026,0
abena.asare.700@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
abena.asare.700@thenoveltyconcepts.com,Casual Leave,9,2026,0
abena.asare.700@thenoveltyconcepts.com,Study Leave,18,2026,0
abena.asare.700@thenoveltyconcepts.com,Maternity Leave,60,2026,0
yaw.gyamfi.701@thenoveltyconcepts.com,Annual Leave,27,2026,0
yaw.gyamfi.701@thenoveltyconcepts.com,Sick Leave,17,2026,0
yaw.gyamfi.701@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
yaw.gyamfi.701@thenoveltyconcepts.com,Casual Leave,10,2026,0
yaw.gyamfi.701@thenoveltyconcepts.com,Study Leave,17,2026,0
yaw.gyamfi.701@thenoveltyconcepts.com,Paternity Leave,5,2026,0
daniel.yeboah.702@thenoveltyconcepts.com,Annual Leave,28,2026,0
daniel.yeboah.702@thenoveltyconcepts.com,Sick Leave,17,2026,0
daniel.yeboah.702@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
daniel.yeboah.702@thenoveltyconcepts.com,Casual Leave,5,2026,0
daniel.yeboah.702@thenoveltyconcepts.com,Study Leave,14,2026,0
daniel.yeboah.702@thenoveltyconcepts.com,Paternity Leave,5,2026,0
yaa.yiadom.703@thenoveltyconcepts.com,Annual Leave,25,2026,0
yaa.yiadom.703@thenoveltyconcepts.com,Sick Leave,15,2026,0
yaa.yiadom.703@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
yaa.yiadom.703@thenoveltyconcepts.com,Casual Leave,7,2026,0
yaa.yiadom.703@thenoveltyconcepts.com,Study Leave,11,2026,0
yaa.yiadom.703@thenoveltyconcepts.com,Paternity Leave,5,2026,0
gifty.yeboah.704@thenoveltyconcepts.com,Annual Leave,27,2026,0
gifty.yeboah.704@thenoveltyconcepts.com,Sick Leave,16,2026,0
gifty.yeboah.704@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
gifty.yeboah.704@thenoveltyconcepts.com,Casual Leave,6,2026,0
gifty.yeboah.704@thenoveltyconcepts.com,Study Leave,13,2026,0
gifty.yeboah.704@thenoveltyconcepts.com,Paternity Leave,5,2026,0
michael.boateng.705@thenoveltyconcepts.com,Annual Leave,15,2026,0
michael.boateng.705@thenoveltyconcepts.com,Sick Leave,15,2026,0
michael.boateng.705@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
michael.boateng.705@thenoveltyconcepts.com,Casual Leave,6,2026,0
michael.boateng.705@thenoveltyconcepts.com,Study Leave,16,2026,0
michael.boateng.705@thenoveltyconcepts.com,Paternity Leave,5,2026,0
afia.bonsu.706@thenoveltyconcepts.com,Annual Leave,21,2026,4
afia.bonsu.706@thenoveltyconcepts.com,Sick Leave,15,2026,0
afia.bonsu.706@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
afia.bonsu.706@thenoveltyconcepts.com,Casual Leave,6,2026,0
afia.bonsu.706@thenoveltyconcepts.com,Study Leave,17,2026,0
afia.bonsu.706@thenoveltyconcepts.com,Maternity Leave,60,2026,0
rita.amankwah.707@thenoveltyconcepts.com,Annual Leave,15,2026,0
rita.amankwah.707@thenoveltyconcepts.com,Sick Leave,18,2026,0
rita.amankwah.707@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
rita.amankwah.707@thenoveltyconcepts.com,Casual Leave,5,2026,0
rita.amankwah.707@thenoveltyconcepts.com,Study Leave,15,2026,0
rita.amankwah.707@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kofi.sarpong.708@thenoveltyconcepts.com,Annual Leave,15,2026,0
kofi.sarpong.708@thenoveltyconcepts.com,Sick Leave,20,2026,0
kofi.sarpong.708@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
kofi.sarpong.708@thenoveltyconcepts.com,Casual Leave,8,2026,0
kofi.sarpong.708@thenoveltyconcepts.com,Study Leave,19,2026,0
kofi.sarpong.708@thenoveltyconcepts.com,Maternity Leave,60,2026,0
afia.kwarteng.709@thenoveltyconcepts.com,Annual Leave,26,2026,0
afia.kwarteng.709@thenoveltyconcepts.com,Sick Leave,17,2026,0
afia.kwarteng.709@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
afia.kwarteng.709@thenoveltyconcepts.com,Casual Leave,6,2026,0
afia.kwarteng.709@thenoveltyconcepts.com,Study Leave,12,2026,0
afia.kwarteng.709@thenoveltyconcepts.com,Maternity Leave,60,2026,0
prince.asare.710@thenoveltyconcepts.com,Annual Leave,27,2026,3
prince.asare.710@thenoveltyconcepts.com,Sick Leave,21,2026,0
prince.asare.710@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
prince.asare.710@thenoveltyconcepts.com,Casual Leave,5,2026,0
prince.asare.710@thenoveltyconcepts.com,Study Leave,14,2026,0
prince.asare.710@thenoveltyconcepts.com,Maternity Leave,60,2026,0
yaa.oppong.711@thenoveltyconcepts.com,Annual Leave,27,2026,0
yaa.oppong.711@thenoveltyconcepts.com,Sick Leave,21,2026,0
yaa.oppong.711@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
yaa.oppong.711@thenoveltyconcepts.com,Casual Leave,6,2026,0
yaa.oppong.711@thenoveltyconcepts.com,Study Leave,17,2026,0
yaa.oppong.711@thenoveltyconcepts.com,Maternity Leave,60,2026,0
rita.osei.712@thenoveltyconcepts.com,Annual Leave,17,2026,7
rita.osei.712@thenoveltyconcepts.com,Sick Leave,19,2026,0
rita.osei.712@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
rita.osei.712@thenoveltyconcepts.com,Casual Leave,7,2026,0
rita.osei.712@thenoveltyconcepts.com,Study Leave,16,2026,0
rita.osei.712@thenoveltyconcepts.com,Maternity Leave,60,2026,0
afia.acheampong.713@thenoveltyconcepts.com,Annual Leave,17,2026,0
afia.acheampong.713@thenoveltyconcepts.com,Sick Leave,21,2026,0
afia.acheampong.713@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
afia.acheampong.713@thenoveltyconcepts.com,Casual Leave,6,2026,0
afia.acheampong.713@thenoveltyconcepts.com,Study Leave,14,2026,0
afia.acheampong.713@thenoveltyconcepts.com,Paternity Leave,5,2026,0
gifty.oppong.714@thenoveltyconcepts.com,Annual Leave,26,2026,0
gifty.oppong.714@thenoveltyconcepts.com,Sick Leave,16,2026,0
gifty.oppong.714@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
gifty.oppong.714@thenoveltyconcepts.com,Casual Leave,5,2026,0
gifty.oppong.714@thenoveltyconcepts.com,Study Leave,18,2026,0
gifty.oppong.714@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kwesi.adjei.715@thenoveltyconcepts.com,Annual Leave,28,2026,0
kwesi.adjei.715@thenoveltyconcepts.com,Sick Leave,14,2026,0
kwesi.adjei.715@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
kwesi.adjei.715@thenoveltyconcepts.com,Casual Leave,10,2026,0
kwesi.adjei.715@thenoveltyconcepts.com,Study Leave,12,2026,0
kwesi.adjei.715@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kwame.mensah.716@thenoveltyconcepts.com,Annual Leave,27,2026,0
kwame.mensah.716@thenoveltyconcepts.com,Sick Leave,15,2026,0
kwame.mensah.716@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
kwame.mensah.716@thenoveltyconcepts.com,Casual Leave,9,2026,0
kwame.mensah.716@thenoveltyconcepts.com,Study Leave,20,2026,0
kwame.mensah.716@thenoveltyconcepts.com,Paternity Leave,5,2026,0
sampson.annan.717@thenoveltyconcepts.com,Annual Leave,20,2026,0
sampson.annan.717@thenoveltyconcepts.com,Sick Leave,17,2026,0
sampson.annan.717@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
sampson.annan.717@thenoveltyconcepts.com,Casual Leave,9,2026,0
sampson.annan.717@thenoveltyconcepts.com,Study Leave,17,2026,0
sampson.annan.717@thenoveltyconcepts.com,Paternity Leave,5,2026,0
patricia.acheampong.718@thenoveltyconcepts.com,Annual Leave,27,2026,0
patricia.acheampong.718@thenoveltyconcepts.com,Sick Leave,17,2026,0
patricia.acheampong.718@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
patricia.acheampong.718@thenoveltyconcepts.com,Casual Leave,9,2026,0
patricia.acheampong.718@thenoveltyconcepts.com,Study Leave,11,2026,0
patricia.acheampong.718@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kwame.gyamfi.719@thenoveltyconcepts.com,Annual Leave,26,2026,0
kwame.gyamfi.719@thenoveltyconcepts.com,Sick Leave,17,2026,0
kwame.gyamfi.719@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
kwame.gyamfi.719@thenoveltyconcepts.com,Casual Leave,9,2026,0
kwame.gyamfi.719@thenoveltyconcepts.com,Study Leave,20,2026,0
kwame.gyamfi.719@thenoveltyconcepts.com,Maternity Leave,60,2026,0
sampson.osei.720@thenoveltyconcepts.com,Annual Leave,23,2026,0
sampson.osei.720@thenoveltyconcepts.com,Sick Leave,14,2026,0
sampson.osei.720@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
sampson.osei.720@thenoveltyconcepts.com,Casual Leave,8,2026,0
sampson.osei.720@thenoveltyconcepts.com,Study Leave,13,2026,0
sampson.osei.720@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kwaku.quansah.721@thenoveltyconcepts.com,Annual Leave,27,2026,0
kwaku.quansah.721@thenoveltyconcepts.com,Sick Leave,18,2026,0
kwaku.quansah.721@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
kwaku.quansah.721@thenoveltyconcepts.com,Casual Leave,5,2026,0
kwaku.quansah.721@thenoveltyconcepts.com,Study Leave,13,2026,0
kwaku.quansah.721@thenoveltyconcepts.com,Maternity Leave,60,2026,0
isaac.nkansah.722@thenoveltyconcepts.com,Annual Leave,23,2026,0
isaac.nkansah.722@thenoveltyconcepts.com,Sick Leave,18,2026,0
isaac.nkansah.722@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
isaac.nkansah.722@thenoveltyconcepts.com,Casual Leave,8,2026,0
isaac.nkansah.722@thenoveltyconcepts.com,Study Leave,12,2026,0
isaac.nkansah.722@thenoveltyconcepts.com,Maternity Leave,60,2026,0
emmanuel.frimpong.723@thenoveltyconcepts.com,Annual Leave,16,2026,0
emmanuel.frimpong.723@thenoveltyconcepts.com,Sick Leave,21,2026,0
emmanuel.frimpong.723@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
emmanuel.frimpong.723@thenoveltyconcepts.com,Casual Leave,10,2026,0
emmanuel.frimpong.723@thenoveltyconcepts.com,Study Leave,15,2026,0
emmanuel.frimpong.723@thenoveltyconcepts.com,Maternity Leave,60,2026,0
ebenezer.nkansah.724@thenoveltyconcepts.com,Annual Leave,19,2026,0
ebenezer.nkansah.724@thenoveltyconcepts.com,Sick Leave,17,2026,0
ebenezer.nkansah.724@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
ebenezer.nkansah.724@thenoveltyconcepts.com,Casual Leave,6,2026,0
ebenezer.nkansah.724@thenoveltyconcepts.com,Study Leave,14,2026,0
ebenezer.nkansah.724@thenoveltyconcepts.com,Maternity Leave,60,2026,0
blessing.donkor.725@thenoveltyconcepts.com,Annual Leave,24,2026,10
blessing.donkor.725@thenoveltyconcepts.com,Sick Leave,14,2026,0
blessing.donkor.725@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
blessing.donkor.725@thenoveltyconcepts.com,Casual Leave,10,2026,0
blessing.donkor.725@thenoveltyconcepts.com,Study Leave,18,2026,0
blessing.donkor.725@thenoveltyconcepts.com,Paternity Leave,5,2026,0
abena.frimpong.726@thenoveltyconcepts.com,Annual Leave,22,2026,1
abena.frimpong.726@thenoveltyconcepts.com,Sick Leave,17,2026,0
abena.frimpong.726@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
abena.frimpong.726@thenoveltyconcepts.com,Casual Leave,9,2026,0
abena.frimpong.726@thenoveltyconcepts.com,Study Leave,10,2026,0
abena.frimpong.726@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kwame.annan.727@thenoveltyconcepts.com,Annual Leave,28,2026,0
kwame.annan.727@thenoveltyconcepts.com,Sick Leave,21,2026,0
kwame.annan.727@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
kwame.annan.727@thenoveltyconcepts.com,Casual Leave,10,2026,0
kwame.annan.727@thenoveltyconcepts.com,Study Leave,10,2026,0
kwame.annan.727@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kwame.kwarteng.728@thenoveltyconcepts.com,Annual Leave,21,2026,0
kwame.kwarteng.728@thenoveltyconcepts.com,Sick Leave,18,2026,0
kwame.kwarteng.728@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
kwame.kwarteng.728@thenoveltyconcepts.com,Casual Leave,5,2026,0
kwame.kwarteng.728@thenoveltyconcepts.com,Study Leave,12,2026,0
kwame.kwarteng.728@thenoveltyconcepts.com,Maternity Leave,60,2026,0
akua.bonsu.729@thenoveltyconcepts.com,Annual Leave,19,2026,0
akua.bonsu.729@thenoveltyconcepts.com,Sick Leave,19,2026,0
akua.bonsu.729@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
akua.bonsu.729@thenoveltyconcepts.com,Casual Leave,6,2026,0
akua.bonsu.729@thenoveltyconcepts.com,Study Leave,16,2026,0
akua.bonsu.729@thenoveltyconcepts.com,Maternity Leave,60,2026,0
isaac.turkson.730@thenoveltyconcepts.com,Annual Leave,17,2026,0
isaac.turkson.730@thenoveltyconcepts.com,Sick Leave,15,2026,0
isaac.turkson.730@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
isaac.turkson.730@thenoveltyconcepts.com,Casual Leave,5,2026,0
isaac.turkson.730@thenoveltyconcepts.com,Study Leave,11,2026,0
isaac.turkson.730@thenoveltyconcepts.com,Paternity Leave,5,2026,0
patricia.appiah.731@thenoveltyconcepts.com,Annual Leave,17,2026,2
patricia.appiah.731@thenoveltyconcepts.com,Sick Leave,17,2026,0
patricia.appiah.731@thenoveltyconcepts.com,Compassionate Leave,6,2026,2
patricia.appiah.731@thenoveltyconcepts.com,Casual Leave,10,2026,0
patricia.appiah.731@thenoveltyconcepts.com,Study Leave,20,2026,0
patricia.appiah.731@thenoveltyconcepts.com,Paternity Leave,5,2026,0
yaw.donkor.732@thenoveltyconcepts.com,Annual Leave,21,2026,10
yaw.donkor.732@thenoveltyconcepts.com,Sick Leave,14,2026,0
yaw.donkor.732@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
yaw.donkor.732@thenoveltyconcepts.com,Casual Leave,5,2026,0
yaw.donkor.732@thenoveltyconcepts.com,Study Leave,15,2026,0
yaw.donkor.732@thenoveltyconcepts.com,Paternity Leave,5,2026,0
prince.baah.733@thenoveltyconcepts.com,Annual Leave,20,2026,1
prince.baah.733@thenoveltyconcepts.com,Sick Leave,17,2026,0
prince.baah.733@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
prince.baah.733@thenoveltyconcepts.com,Casual Leave,10,2026,0
prince.baah.733@thenoveltyconcepts.com,Study Leave,16,2026,0
prince.baah.733@thenoveltyconcepts.com,Maternity Leave,60,2026,0
maame.boateng.734@thenoveltyconcepts.com,Annual Leave,21,2026,0
