email,name,issuer,issueDate,url
adjoa.appiah.977@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2025-04-03,https://certs.provider.com/verify/35967
nana.acheampong.1814@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2023-10-06,https://certs.provider.com/verify/72643
nana.acheampong.1814@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2024-07-14,https://certs.provider.com/verify/26262
kwame.acheampong.1080@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2023-11-29,https://certs.provider.com/verify/39443
kwame.acheampong.1080@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2024-08-17,https://certs.provider.com/verify/72622
patricia.donkor.1282@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2024-01-17,https://certs.provider.com/verify/20465
patricia.donkor.1282@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-03-24,https://certs.provider.com/verify/74438
adjoa.danquah.951@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2024-12-31,https://certs.provider.com/verify/82880
adjoa.danquah.951@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2024-10-19,https://certs.provider.com/verify/66553
abena.asare.700@thenoveltyconcepts.com,PHR,HRCI,2024-02-26,https://certs.provider.com/verify/94254
abena.asare.700@thenoveltyconcepts.com,SHRM-CP,SHRM,2023-06-11,https://certs.provider.com/verify/69897
michael.appiah.312@thenoveltyconcepts.com,Google Analytics,Professional Institute,2024-10-19,https://certs.provider.com/verify/18101
yaw.tetteh.1656@thenoveltyconcepts.com,ACCA,Professional Institute,2025-03-03,https://certs.provider.com/verify/58409
yaw.tetteh.1656@thenoveltyconcepts.com,Financial Modeling,Professional Institute,2023-07-20,https://certs.provider.com/verify/59244
akua.appiah.516@thenoveltyconcepts.com,ACCA,Professional Institute,2024-05-28,https://certs.provider.com/verify/14377
daniel.baah.739@thenoveltyconcepts.com,CPA,Professional Institute,2024-08-14,https://certs.provider.com/verify/51424
daniel.baah.739@thenoveltyconcepts.com,ACCA,Professional Institute,2024-01-18,https://certs.provider.com/verify/27827
nana.turkson.515@thenoveltyconcepts.com,SHRM-CP,SHRM,2025-08-04,https://certs.provider.com/verify/29899
akua.oppong.1325@thenoveltyconcepts.com,Google Cloud Architect,Google,2025-01-18,https://certs.provider.com/verify/19235
akua.oppong.1325@thenoveltyconcepts.com,AWS Certified Developer,AWS,2023-10-26,https://certs.provider.com/verify/52381
blessing.frimpong.157@thenoveltyconcepts.com,React Nanodegree,Udacity,2023-12-12,https://certs.provider.com/verify/34093
blessing.frimpong.157@thenoveltyconcepts.com,AWS Certified Developer,AWS,2023-06-03,https://certs.provider.com/verify/57655
sampson.donkor.1367@thenoveltyconcepts.com,Google Analytics,Professional Institute,2024-07-16,https://certs.provider.com/verify/26298
sampson.donkor.1367@thenoveltyconcepts.com,Digital Marketing Specialist,Professional Institute,2024-04-21,https://certs.provider.com/verify/50688
ama.turkson.489@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2025-02-03,https://certs.provider.com/verify/68312
michael.turkson.350@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2025-02-23,https://certs.provider.com/verify/18017
michael.turkson.350@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2024-01-22,https://certs.provider.com/verify/56567
daniel.quansah.679@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2024-08-18,https://certs.provider.com/verify/22545
ebenezer.oppong.668@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2025-06-04,https://certs.provider.com/verify/69227
maame.gyamfi.987@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2025-02-23,https://certs.provider.com/verify/31389
maame.gyamfi.987@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2025-01-15,https://certs.provider.com/verify/23987
kojo.sarpong.64@thenoveltyconcepts.com,Google Cloud Architect,Google,2023-09-24,https://certs.provider.com/verify/65826
abigail.asare.1729@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2024-08-10,https://certs.provider.com/verify/34225
abigail.asare.1729@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2025-04-30,https://certs.provider.com/verify/17537
kow.gyamfi.472@thenoveltyconcepts.com,CPA,Professional Institute,2025-11-06,https://certs.provider.com/verify/86904
kow.gyamfi.472@thenoveltyconcepts.com,Financial Modeling,Professional Institute,2024-06-17,https://certs.provider.com/verify/52256
kojo.boateng.1698@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2025-04-19,https://certs.provider.com/verify/90075
kojo.boateng.1698@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2024-05-04,https://certs.provider.com/verify/43154
nana.acheampong.1315@thenoveltyconcepts.com,AWS Certified Developer,AWS,2024-12-02,https://certs.provider.com/verify/33554
nana.acheampong.1315@thenoveltyconcepts.com,React Nanodegree,Udacity,2023-06-18,https://certs.provider.com/verify/36378
akosua.frimpong.649@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2025-01-17,https://certs.provider.com/verify/15809
akosua.frimpong.649@thenoveltyconcepts.com,Digital Marketing Specialist,Professional Institute,2023-06-26,https://certs.provider.com/verify/53671
afia.osei.126@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2024-09-22,https://certs.provider.com/verify/52518
emmanuel.gyamfi.1867@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2023-06-10,https://certs.provider.com/verify/79826
isaac.gyamfi.1631@thenoveltyconcepts.com,Google Analytics,Professional Institute,2025-09-07,https://certs.provider.com/verify/85144
isaac.gyamfi.1631@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2024-11-18,https://certs.provider.com/verify/98202
daniel.turkson.1971@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2024-08-03,https://certs.provider.com/verify/57573
daniel.turkson.1971@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2023-04-24,https://certs.provider.com/verify/10620
daniel.yiadom.384@thenoveltyconcepts.com,Google Cloud Architect,Google,2024-11-26,https://certs.provider.com/verify/21621
daniel.yiadom.384@thenoveltyconcepts.com,Cybersecurity Fundamentals,CompTIA,2025-11-06,https://certs.provider.com/verify/41509
sampson.sarpong.362@thenoveltyconcepts.com,Cybersecurity Fundamentals,CompTIA,2024-03-21,https://certs.provider.com/verify/52281
sampson.sarpong.362@thenoveltyconcepts.com,AWS Certified Developer,AWS,2024-10-15,https://certs.provider.com/verify/47099
gifty.appiah.1076@thenoveltyconcepts.com,Digital Marketing Specialist,Professional Institute,2024-04-06,https://certs.provider.com/verify/25934
adjoa.sarpong.178@thenoveltyconcepts.com,AWS Certified Developer,AWS,2025-01-01,https://certs.provider.com/verify/66853
kwesi.sarpong.1432@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2023-10-04,https://certs.provider.com/verify/49638
kwesi.sarpong.1432@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2023-11-18,https://certs.provider.com/verify/74634
emmanuel.nkansah.559@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2025-04-12,https://certs.provider.com/verify/90496
emmanuel.nkansah.559@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2024-08-15,https://certs.provider.com/verify/41155
rita.donkor.1235@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2025-02-01,https://certs.provider.com/verify/51708
rita.donkor.1235@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2024-12-09,https://certs.provider.com/verify/99575
afia.annan.471@thenoveltyconcepts.com,SHRM-CP,SHRM,2024-09-06,https://certs.provider.com/verify/94900
kofi.baah.1891@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2025-11-14,https://certs.provider.com/verify/33018
kofi.baah.1891@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2025-11-30,https://certs.provider.com/verify/89108
ama.bonsu.59@thenoveltyconcepts.com,Google Analytics,Professional Institute,2024-12-10,https://certs.provider.com/verify/53455
maame.annan.828@thenoveltyconcepts.com,React Nanodegree,Udacity,2025-08-03,https://certs.provider.com/verify/56421
abena.donkor.875@thenoveltyconcepts.com,React Nanodegree,Udacity,2025-06-10,https://certs.provider.com/verify/36627
prince.annan.1907@thenoveltyconcepts.com,SHRM-CP,SHRM,2025-12-02,https://certs.provider.com/verify/85962
prince.annan.1907@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2023-10-20,https://certs.provider.com/verify/62584
kwaku.annan.1194@thenoveltyconcepts.com,ACCA,Professional Institute,2025-04-22,https://certs.provider.com/verify/54430
kwesi.quansah.503@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2025-03-21,https://certs.provider.com/verify/12240
kwesi.quansah.503@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2023-11-17,https://certs.provider.com/verify/65997
maame.bonsu.1827@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2023-05-17,https://certs.provider.com/verify/59744
maame.bonsu.1827@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2023-12-24,https://certs.provider.com/verify/61337
kofi.quansah.1026@thenoveltyconcepts.com,Digital Marketing Specialist,Professional Institute,2023-07-19,https://certs.provider.com/verify/90167
abigail.adu.1701@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2024-02-23,https://certs.provider.com/verify/89942
